FinancialYear,Attributes,FinancialData,YearofReport
FD2016Q4YTD,AssumptionForFairValueOfAssetsOrLiabilitiesThatRelateToTransferorsContinuingInvolvementWeightedAverageLife1,P6Y3M18D,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfAssetsOrLiabilitiesThatRelateToTransferorsContinuingInvolvementWeightedAverageLife1,P5Y1M6D,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfAssetsOrLiabilitiesThatRelateToTransferorsContinuingInvolvementWeightedAverageLife1,P3Y1M6D,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfAssetsOrLiabilitiesThatRelateToTransferorsContinuingInvolvementWeightedAverageLife1,P8Y3M18D,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.138,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.073,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.030,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.053,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.105,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.133,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.068,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.027,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.052,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.107,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.000,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.028,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.011,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.000,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.047,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesExpectedCreditLosses,0.030,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.190,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.114,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.151,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.174,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.103,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.135,2016-01-31
FD2014Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.076,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.073,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesDiscountRate,0.065,2016-01-31
FD2014Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.124,2016-01-31
FD2015Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.121,2016-01-31
FD2016Q4YTD,AssumptionForFairValueOnSecuritizationDateOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesPrepaymentSpeed,0.117,2016-01-31
FI2015Q4,AvailableForSaleSecurities,267358000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,127911000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,27058000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,6361000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,4167000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,127778000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,46217000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,53373000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,2915000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,795000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,15470000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,24795000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,133000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3713000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,478000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1831000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3713000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1244000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,278000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,766000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,360000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,34075000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,54000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,32922000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1153000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,32868000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,719000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,434000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,32868000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,32868000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,32868000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,229557000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,4719000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,15000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,30402000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,4290000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,14015000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,14952000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,229073000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,484000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,414000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,104546000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,127118000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,10000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,8557000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,48490000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3382000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,484000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,729000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,227071000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,484000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,226000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,126525000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,503000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,48721000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,48443000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3382000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,729000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,227555000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3726000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1182000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,565000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1182000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,73000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,405000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,3726000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,74000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1500000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,409000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,469000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,73000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,409000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,345000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,51000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,0,2016-01-31
FI2015Q4,AvailableForSaleSecurities,409000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,469000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,267358000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,5901000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,15000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,30967000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,5472000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,14088000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,15411000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,265721000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1637000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,414000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,104546000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,127192000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,10000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,8558000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,49990000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,36250000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,719000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,918000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,257000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,30967000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,14088000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,15411000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,265721000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,1637000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,104546000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,127192000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,5911000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,8558000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,49990000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,36250000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,719000000,2016-01-31
FI2015Q4,AvailableForSaleSecurities,918000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,308364000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,179308000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,5096000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,2585000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1238000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,179240000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,124216000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,126977000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1842000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,176000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,33271000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,10816000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,68000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,2860000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,564000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,937000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,2842000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1160000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,391000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,596000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,354000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,18000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,23781000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,58000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,22928000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,853000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,22870000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,741000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,112000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,22870000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,22870000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,22870000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,281078000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,5245000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,9000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,34141000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,4909000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,8411000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,10967000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,280720000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,358000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,327000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,161230000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,177456000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,7815000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,49961000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,2949000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,357000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,621000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,278871000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,358000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,171000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,176923000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,450000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,49162000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,49837000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,2949000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,621000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,279229000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,3505000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,962000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,879000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,962000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,91000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,432000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,3505000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,92000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1140000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,968000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,354000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,92000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,968000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,54000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,208000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,0,2016-01-31
FI2016Q4,AvailableForSaleSecurities,968000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,354000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,308364000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,6207000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,9000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,35020000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,5871000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,8502000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,11457000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,307153000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1211000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,327000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,161230000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,177548000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,7816000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,51101000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,25819000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,742000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,469000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,847000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,35020000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,8502000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,11457000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,307153000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,1211000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,161230000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,177548000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,6208000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,7816000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,51101000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,25819000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,742000000,2016-01-31
FI2016Q4,AvailableForSaleSecurities,469000000,2016-01-31
